#MIDSubject,Subject,Run,Condition.Type,Condition,SubTrial,Cue.OnsetTime,Cue.Duration,Anticipation.OnsetTime,Anticipation.Duration,Probe.OnsetTime,Probe.Duration,Feedback.OnsetTime,Feedback.Duration,Probe.RESP,Result,TriggerTime,Cue+Response,Cue,Anticipation.Model.onset,Anticipation.Model.Duration,default
203343,dpk16ahr203343_04090,2,4,SmallPun,38,232.994,2,234.977,1.5,236.476,0.401,236.96,1.65,2,You keep $0.20!,457451,9,14,232.994,3.5,1
203343,dpk16ahr203343_04090,2,5,LgPun,39,238.493,2,240.476,1.5,241.976,0.401,242.459,1.65,2,You keep $5!,457451,10,15,238.493,3.5,1
203343,dpk16ahr203343_04090,2,3,Triangle,40,243.992,2,245.975,1.5,247.475,0.401,247.958,1.65,2,No money at stake!,457451,8,13,243.992,3.5,1
203343,dpk16ahr203343_04090,2,3,Triangle,41,249.491,2,251.474,2.5,253.974,0.401,254.457,1.65,2,No money at stake!,457451,8,13,249.491,4.5,1
203343,dpk16ahr203343_04090,2,5,LgPun,42,255.99,2,257.973,1.5,259.473,0.401,259.956,1.65,NA,You lose $5!,457451,5,15,255.99,3.5,1
203343,dpk16ahr203343_04090,2,5,LgPun,43,261.49,2,263.473,4,267.472,0.421,267.972,1.65,2,You keep $5!,457451,10,15,261.49,6,1
203343,dpk16ahr203343_04090,2,3,Triangle,44,269.488,2,271.472,3.5,274.971,0.421,275.471,1.65,NA,No money at stake!,457451,3,13,269.488,5.5,1
203343,dpk16ahr203343_04090,2,2,SmallReward,45,276.987,2,278.97,1.5,280.47,0.421,280.97,1.65,2,You earn $0.20!,457451,7,12,276.987,3.5,1
203343,dpk16ahr203343_04090,2,1,LgReward,46,282.487,2,284.47,2,286.469,0.421,286.969,1.65,2,You earn $5!,457451,6,11,282.487,4,1
203343,dpk16ahr203343_04090,2,1,LgReward,47,288.486,2,290.469,1.5,291.969,0.391,292.435,1.65,NA,You did not earn $5!,457451,1,11,288.486,3.5,1
203343,dpk16ahr203343_04090,2,5,LgPun,48,293.985,2,295.968,3,298.968,0.391,299.434,1.65,NA,You lose $5!,457451,5,15,293.985,5,1
203343,dpk16ahr203343_04090,2,5,LgPun,49,300.984,2,302.967,3.5,306.467,0.391,306.933,1.65,2,You keep $5!,457451,10,15,300.984,5.5,1
203343,dpk16ahr203343_04090,2,5,LgPun,50,308.483,2,310.466,2.5,312.966,0.371,313.416,1.65,NA,You lose $5!,457451,5,15,308.483,4.5,1
203479,0,1,4,SmallPun,1,0.032,2,1.998,1.5,3.498,0.275,3.848,1.65,NA,You lose $0.20!,62665,4,14,0.032,3.5,1
203479,0,1,5,LgPun,2,5.515,2,7.498,1.5,8.997,0.275,9.347,1.65,2,You keep $5!,62665,10,15,5.515,3.5,1
203479,0,1,3,Triangle,3,11.014,2,12.997,3.5,16.497,0.275,16.846,1.65,NA,No money at stake!,62665,3,13,11.014,5.5,1
203479,0,1,3,Triangle,4,18.513,2,20.496,1.5,21.996,0.275,22.346,1.65,NA,No money at stake!,62665,3,13,18.513,3.5,1
203479,0,1,1,LgReward,5,24.012,2,25.995,3.5,29.495,0.275,29.845,1.65,2,You earn $5!,62665,6,11,24.012,5.5,1
203479,0,1,2,SmallReward,6,31.511,2,33.494,3,36.494,0.255,36.827,1.65,NA,You did not earn $0.20!,62665,2,12,31.511,5,1
203479,0,1,4,SmallPun,7,38.51,2,40.493,1.5,41.993,0.255,42.327,1.65,NA,You lose $0.20!,62665,4,14,38.51,3.5,1
203479,0,1,2,SmallReward,8,44.01,2,45.993,1.5,47.493,0.255,47.826,1.65,NA,You did not earn $0.20!,62665,2,12,44.01,3.5,1
203479,0,1,1,LgReward,9,49.509,2,51.492,3,54.492,0.295,54.858,1.65,NA,You did not earn $5!,62665,1,11,49.509,5,1
203479,0,1,5,LgPun,10,56.508,2,58.491,1.5,59.991,0.295,60.358,1.65,2,You keep $5!,62665,10,15,56.508,3.5,1
203479,0,1,2,SmallReward,11,62.007,2,63.99,2,65.99,0.295,66.357,1.65,NA,You did not earn $0.20!,62665,2,12,62.007,4,1
203479,0,1,1,LgReward,12,68.007,2,69.99,2,71.989,0.345,72.406,1.65,2,You earn $5!,62665,6,11,68.007,4,1
203479,0,1,3,Triangle,13,74.006,2,75.989,2.5,78.489,0.345,78.905,1.65,2,No money at stake!,62665,8,13,74.006,4.5,1
203479,0,1,1,LgReward,14,80.505,2,82.488,1.5,83.988,0.345,84.405,1.65,2,You earn $5!,62665,6,11,80.505,3.5,1
203479,0,1,5,LgPun,15,86.004,2,87.987,2.5,90.487,0.345,90.904,1.65,2,You keep $5!,62665,10,15,86.004,4.5,1
203479,0,1,2,SmallReward,16,92.504,2,94.487,1.5,95.986,0.325,96.386,1.65,2,You earn $0.20!,62665,7,12,92.504,3.5,1
203479,0,1,1,LgReward,17,98.003,2,99.986,1.5,101.486,0.325,101.886,1.65,2,You earn $5!,62665,6,11,98.003,3.5,1
203479,0,1,4,SmallPun,18,103.502,2,105.485,3.5,108.985,0.325,109.385,1.65,NA,You lose $0.20!,62665,4,14,103.502,5.5,1
203479,0,1,5,LgPun,19,111.001,2,112.984,1.5,114.484,0.295,114.851,1.65,NA,You lose $5!,62665,5,15,111.001,3.5,1
203479,0,1,5,LgPun,20,116.501,2,118.484,3.5,121.983,0.295,122.35,1.65,2,You keep $5!,62665,10,15,116.501,5.5,1
203479,0,1,2,SmallReward,21,124,2,125.983,2.5,128.482,0.295,128.849,1.65,NA,You did not earn $0.20!,62665,2,12,124,4.5,1
203479,0,1,5,LgPun,22,130.499,2,132.482,2,134.482,0.315,134.865,1.65,2,You keep $5!,62665,10,15,130.499,4,1
203479,0,1,3,Triangle,23,136.498,2,138.481,2,140.481,0.315,140.864,1.65,NA,No money at stake!,62665,3,13,136.498,4,1
203479,0,1,5,LgPun,24,142.497,2,144.48,4,148.48,0.315,148.863,1.65,2,You keep $5!,62665,10,15,142.497,6,1
203479,0,1,5,LgPun,25,150.496,2,152.479,2,154.479,0.315,154.862,1.65,NA,You lose $5!,62665,5,15,150.496,4,1
203479,0,1,4,SmallPun,26,156.495,2,158.478,1.5,159.978,0.335,160.395,1.65,2,You keep $0.20!,62665,9,14,156.495,3.5,1
203479,0,1,5,LgPun,27,161.995,2,163.978,3,166.977,0.335,167.394,1.65,2,You keep $5!,62665,10,15,161.995,5,1
203479,0,1,1,LgReward,28,168.994,2,170.977,2,172.977,0.335,173.393,1.65,2,You earn $5!,62665,6,11,168.994,4,1
203479,0,1,3,Triangle,29,174.993,2,176.976,1.5,178.476,0.305,178.859,1.65,2,No money at stake!,62665,8,13,174.993,3.5,1
203479,0,1,3,Triangle,30,180.492,2,182.475,2,184.475,0.305,184.858,1.65,2,No money at stake!,62665,8,13,180.492,4,1
203479,0,1,2,SmallReward,31,186.492,2,188.475,4,192.474,0.305,192.857,1.65,NA,You did not earn $0.20!,62665,2,12,186.492,6,1
203479,0,1,3,Triangle,32,194.491,2,196.474,4,200.473,0.305,200.856,1.65,NA,No money at stake!,62665,3,13,194.491,6,1
203479,0,1,2,SmallReward,33,202.49,2,204.473,3.5,207.972,0.305,208.356,1.65,NA,You did not earn $0.20!,62665,2,12,202.49,5.5,1
203479,0,1,3,Triangle,34,209.989,2,211.972,1.5,213.472,0.305,213.855,1.65,NA,No money at stake!,62665,3,13,209.989,3.5,1
203479,0,1,2,SmallReward,35,215.488,2,217.471,1.5,218.971,0.305,219.354,1.65,2,You earn $0.20!,62665,7,12,215.488,3.5,1
203479,0,1,4,SmallPun,36,220.987,2,222.97,4,226.97,0.285,227.336,1.65,NA,You lose $0.20!,62665,4,14,220.987,6,1
203479,0,1,3,Triangle,37,228.986,2,230.969,1.5,232.469,0.285,232.836,1.65,NA,No money at stake!,62665,3,13,228.986,3.5,1
203479,0,1,4,SmallPun,38,234.486,2,236.469,2,238.468,0.285,238.835,1.65,NA,You lose $0.20!,62665,4,14,234.486,4,1
203479,0,1,1,LgReward,39,240.485,2,242.468,2.5,244.968,0.285,245.334,1.65,NA,You did not earn $5!,62665,1,11,240.485,4.5,1
203479,0,1,1,LgReward,40,246.984,2,248.967,1.5,250.467,0.335,250.883,1.65,2,You earn $5!,62665,6,11,246.984,3.5,1
203479,0,1,5,LgPun,41,252.483,2,254.466,1.5,255.966,0.335,256.383,1.65,2,You keep $5!,62665,10,15,252.483,3.5,1
203479,0,1,4,SmallPun,42,257.983,2,259.966,2,261.965,0.335,262.382,1.65,2,You keep $0.20!,62665,9,14,257.983,4,1
203479,0,1,1,LgReward,43,263.982,2,265.965,1.5,267.465,0.355,267.898,1.65,2,You earn $5!,62665,6,11,263.982,3.5,1
203479,0,1,4,SmallPun,44,269.481,2,271.464,1.5,272.964,0.355,273.397,1.65,2,You keep $0.20!,62665,9,14,269.481,3.5,1
203479,0,1,2,SmallReward,45,274.98,2,276.963,1.5,278.463,0.355,278.897,1.65,2,You earn $0.20!,62665,7,12,274.98,3.5,1
203479,0,1,1,LgReward,46,280.48,2,282.463,4,286.462,0.305,286.846,1.65,2,You earn $5!,62665,6,11,280.48,6,1
203479,0,1,3,Triangle,47,288.479,2,290.462,3,293.461,0.305,293.845,1.65,2,No money at stake!,62665,8,13,288.479,5,1
203479,0,1,4,SmallPun,48,295.478,2,297.461,3,300.46,0.305,300.844,1.65,NA,You lose $0.20!,62665,4,14,295.478,5,1
203479,0,1,4,SmallPun,49,302.477,2,304.46,2.5,306.96,0.305,307.343,1.65,NA,You lose $0.20!,62665,4,14,302.477,4.5,1
203479,0,1,2,SmallReward,50,308.976,2,310.959,2,312.959,0.285,313.326,1.65,NA,You did not earn $0.20!,62665,2,12,308.976,4,1
203479,0,2,1,LgReward,1,0.019,2,2.002,1.5,3.502,0.285,3.869,1.65,NA,You did not earn $5!,422632,1,11,0.019,3.5,1
203479,0,2,1,LgReward,2,5.519,2,7.502,4,11.501,0.285,11.868,1.65,NA,You did not earn $5!,422632,1,11,5.519,6,1
203479,0,2,2,SmallReward,3,13.518,2,15.501,2.5,18,0.285,18.367,1.65,NA,You did not earn $0.20!,422632,2,12,13.518,4.5,1
203479,0,2,2,SmallReward,4,20.017,2,22,4,25.999,0.355,26.433,1.65,2,You earn $0.20!,422632,7,12,20.017,6,1
203479,0,2,1,LgReward,5,28.016,2,29.999,2,31.999,0.355,32.432,1.65,NA,You did not earn $5!,422632,1,11,28.016,4,1
203479,0,2,3,Triangle,6,34.015,2,35.998,3,38.998,0.355,39.431,1.65,2,No money at stake!,422632,8,13,34.015,5,1
203479,0,2,4,SmallPun,7,41.014,2,42.997,1.5,44.497,0.355,44.93,1.65,NA,You lose $0.20!,422632,4,14,41.014,3.5,1
203479,0,2,5,LgPun,8,46.513,2,48.496,2,50.496,0.405,50.979,1.65,2,You keep $5!,422632,10,15,46.513,4,1
203479,0,2,1,LgReward,9,52.513,2,54.496,3,57.495,0.405,57.979,1.65,2,You earn $5!,422632,6,11,52.513,5,1
203479,0,2,5,LgPun,10,59.512,2,61.495,2,63.495,0.405,63.978,1.65,2,You keep $5!,422632,10,15,59.512,4,1
203479,0,2,3,Triangle,11,65.511,2,67.494,4,71.494,0.385,71.96,1.65,2,No money at stake!,422632,8,13,65.511,6,1
203479,0,2,4,SmallPun,12,73.51,2,75.493,3.5,78.993,0.385,79.459,1.65,2,You keep $0.20!,422632,9,14,73.51,5.5,1
203479,0,2,4,SmallPun,13,81.009,2,82.992,1.5,84.492,0.385,84.958,1.65,2,You keep $0.20!,422632,9,14,81.009,3.5,1
203479,0,2,5,LgPun,14,86.508,2,88.491,1.5,89.991,0.385,90.458,1.65,2,You keep $5!,422632,10,15,86.508,3.5,1
203479,0,2,2,SmallReward,15,92.008,2,93.991,2,95.99,0.335,96.407,1.65,NA,You did not earn $0.20!,422632,2,12,92.008,4,1
203479,0,2,4,SmallPun,16,98.007,2,99.99,2,101.99,0.335,102.406,1.65,2,You keep $0.20!,422632,9,14,98.007,4,1
203479,0,2,5,LgPun,17,104.006,2,105.989,1.5,107.489,0.335,107.906,1.65,NA,You lose $5!,422632,5,15,104.006,3.5,1
203479,0,2,1,LgReward,18,109.505,2,111.489,3.5,114.988,0.315,115.371,1.65,NA,You did not earn $5!,422632,1,11,109.505,5.5,1
203479,0,2,3,Triangle,19,117.004,2,118.987,1.5,120.487,0.315,120.871,1.65,NA,No money at stake!,422632,3,13,117.004,3.5,1
203479,0,2,4,SmallPun,20,122.504,2,124.487,2,126.487,0.315,126.87,1.65,NA,You lose $0.20!,422632,4,14,122.504,4,1
203479,0,2,3,Triangle,21,128.503,2,130.486,2,132.486,0.315,132.869,1.65,NA,No money at stake!,422632,3,13,128.503,4,1
203479,0,2,2,SmallReward,22,134.502,2,136.485,1.5,137.985,0.315,138.385,1.65,NA,You did not earn $0.20!,422632,2,12,134.502,3.5,1
203479,0,2,3,Triangle,23,140.001,2,141.985,1.5,143.484,0.365,143.918,1.65,2,No money at stake!,422632,8,13,140.001,3.5,1
203479,0,2,2,SmallReward,24,145.501,2,147.484,3,150.483,0.365,150.917,1.65,2,You earn $0.20!,422632,7,12,145.501,5,1
203479,0,2,1,LgReward,25,152.5,2,154.483,1.5,155.983,0.365,156.416,1.65,2,You earn $5!,422632,6,11,152.5,3.5,1
203479,0,2,3,Triangle,26,157.999,2,159.982,2,161.982,0.365,162.415,1.65,2,No money at stake!,422632,8,13,157.999,4,1
203479,0,2,2,SmallReward,27,163.998,2,165.982,2,167.981,0.365,168.415,1.65,2,You earn $0.20!,422632,7,12,163.998,4,1
203479,0,2,4,SmallPun,28,169.998,2,171.981,1.5,173.481,0.385,173.947,1.65,2,You keep $0.20!,422632,9,14,169.998,3.5,1
203479,0,2,4,SmallPun,29,175.497,2,177.48,3,180.48,0.385,180.946,1.65,2,You lose $0.20!,422632,9,14,175.497,5,1
203479,0,2,3,Triangle,30,182.496,2,184.479,1.5,185.979,0.385,186.446,1.65,NA,No money at stake!,422632,3,13,182.496,3.5,1
203479,0,2,2,SmallReward,31,187.995,2,189.978,1.5,191.478,0.385,191.945,1.65,2,You earn $0.20!,422632,7,12,187.995,3.5,1
203479,0,2,2,SmallReward,32,193.495,2,195.478,3.5,198.977,0.355,199.411,1.65,2,You earn $0.20!,422632,7,12,193.495,5.5,1
203479,0,2,1,LgReward,33,200.994,2,202.977,1.5,204.477,0.355,204.91,1.65,NA,You did not earn $5!,422632,1,11,200.994,3.5,1
203479,0,2,1,LgReward,34,206.493,2,208.476,2.5,210.976,0.355,211.409,1.65,2,You earn $5!,422632,6,11,206.493,4.5,1
203479,0,2,4,SmallPun,35,212.992,2,214.975,2.5,217.475,0.335,217.892,1.65,NA,You lose $0.20!,422632,4,14,212.992,4.5,1
203479,0,2,4,SmallPun,36,219.491,2,221.474,4,225.474,0.335,225.891,1.65,NA,You lose $0.20!,422632,4,14,219.491,6,1
203479,0,2,2,SmallReward,37,227.49,2,229.473,1.5,230.973,0.335,231.39,1.65,2,You earn $0.20!,422632,7,12,227.49,3.5,1
203479,0,2,4,SmallPun,38,232.99,2,234.973,1.5,236.473,0.355,236.906,1.65,2,You keep $0.20!,422632,9,14,232.99,3.5,1
203479,0,2,5,LgPun,39,238.489,2,240.472,1.5,241.972,0.355,242.405,1.65,2,You keep $5!,422632,10,15,238.489,3.5,1
203479,0,2,3,Triangle,40,243.988,2,245.971,1.5,247.471,0.355,247.904,1.65,2,No money at stake!,422632,8,13,243.988,3.5,1
203479,0,2,3,Triangle,41,249.488,2,251.471,2.5,253.97,0.355,254.404,1.65,NA,No money at stake!,422632,3,13,249.488,4.5,1
203479,0,2,5,LgPun,42,255.987,2,257.97,1.5,259.47,0.355,259.903,1.65,NA,You lose $5!,422632,5,15,255.987,3.5,1
203479,0,2,5,LgPun,43,261.486,2,263.469,4,267.469,0.375,267.919,1.65,2,You keep $5!,422632,10,15,261.486,6,1
203479,0,2,3,Triangle,44,269.485,2,271.468,3.5,274.968,0.375,275.418,1.65,2,No money at stake!,422632,8,13,269.485,5.5,1
203479,0,2,2,SmallReward,45,276.984,2,278.967,1.5,280.467,0.375,280.917,1.65,NA,You did not earn $0.20!,422632,2,12,276.984,3.5,1
203479,0,2,1,LgReward,46,282.483,2,284.466,2,286.466,0.375,286.916,1.65,NA,You did not earn $5!,422632,1,11,282.483,4,1
203479,0,2,1,LgReward,47,288.483,2,290.466,1.5,291.966,0.395,292.432,1.65,2,You earn $5!,422632,6,11,288.483,3.5,1
203479,0,2,5,LgPun,48,293.982,2,295.965,3,298.965,0.395,299.431,1.65,2,You keep $5!,422632,10,15,293.982,5,1
203479,0,2,5,LgPun,49,300.981,2,302.964,3.5,306.464,0.395,306.93,1.65,2,You keep $5!,422632,10,15,300.981,5.5,1
203479,0,2,5,LgPun,50,308.48,2,310.463,2.5,312.963,0.375,313.413,1.65,2,You keep $5!,422632,10,15,308.48,4.5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,1,0.021,2,2.004,1.5,3.503,0.309,3.887,1.65,NA,You lose $0.20!,77344,4,14,0.021,3.5,1
203510,dpk16ahr203510_04176,1,5,LgPun,2,5.52,2,7.503,1.5,9.003,0.309,9.386,1.65,2,You keep $5!,77344,10,15,5.52,3.5,1
203510,dpk16ahr203510_04176,1,3,Triangle,3,11.019,2,13.002,3.5,16.502,0.309,16.885,1.65,NA,No money at stake!,77344,3,13,11.019,5.5,1
203510,dpk16ahr203510_04176,1,3,Triangle,4,18.518,2,20.501,1.5,22.001,0.309,22.384,1.65,2,No money at stake!,77344,8,13,18.518,3.5,1
203510,dpk16ahr203510_04176,1,1,LgReward,5,24.017,2,26,3.5,29.5,0.309,29.883,1.65,NA,You did not earn $5!,77344,1,11,24.017,5.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,6,31.516,2,33.499,3,36.499,0.349,36.915,1.65,2,You earn $0.20!,77344,7,12,31.516,5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,7,38.515,2,40.498,1.5,41.998,0.349,42.431,1.65,NA,You lose $0.20!,77344,4,14,38.515,3.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,8,44.014,2,45.997,1.5,47.497,0.349,47.914,1.65,2,You earn $0.20!,77344,7,12,44.014,3.5,1
203510,dpk16ahr203510_04176,1,1,LgReward,9,49.514,2,51.497,3,54.496,0.369,54.946,1.65,2,You earn $5!,77344,6,11,49.514,5,1
203510,dpk16ahr203510_04176,1,5,LgPun,10,56.513,2,58.496,1.5,59.995,0.369,60.445,1.65,2,You keep $5!,77344,10,15,56.513,3.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,11,62.012,2,63.995,2,65.995,0.369,66.445,1.65,2,You earn $0.20!,77344,7,12,62.012,4,1
203510,dpk16ahr203510_04176,1,1,LgReward,12,68.011,2,69.994,2,71.994,0.339,72.41,1.65,2,You earn $5!,77344,6,11,68.011,4,1
203510,dpk16ahr203510_04176,1,3,Triangle,13,74.01,2,75.993,2.5,78.493,0.339,78.909,1.65,2,No money at stake!,77344,8,13,74.01,4.5,1
203510,dpk16ahr203510_04176,1,1,LgReward,14,80.509,2,82.492,1.5,83.992,0.339,84.409,1.65,2,You earn $5!,77344,6,11,80.509,3.5,1
203510,dpk16ahr203510_04176,1,5,LgPun,15,86.008,2,87.992,2.5,90.491,0.339,90.908,1.65,2,You keep $5!,77344,10,15,86.008,4.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,16,92.508,2,94.491,1.5,95.99,0.289,96.357,1.65,NA,You did not earn $0.20!,77344,2,12,92.508,3.5,1
203510,dpk16ahr203510_04176,1,1,LgReward,17,98.007,2,99.99,1.5,101.49,0.289,101.856,1.65,NA,You did not earn $5!,77344,1,11,98.007,3.5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,18,103.506,2,105.489,3.5,108.989,0.289,109.355,1.65,2,You keep $0.20!,77344,9,14,103.506,5.5,1
203510,dpk16ahr203510_04176,1,5,LgPun,19,111.005,2,112.988,1.5,114.488,0.269,114.838,1.65,NA,You lose $5!,77344,5,15,111.005,3.5,1
203510,dpk16ahr203510_04176,1,5,LgPun,20,116.504,2,118.487,3.5,121.987,0.269,122.337,1.65,NA,You lose $5!,77344,5,15,116.504,5.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,21,124.003,2,125.986,2.5,128.486,0.269,128.836,1.65,NA,You did not earn $0.20!,77344,2,12,124.003,4.5,1
203510,dpk16ahr203510_04176,1,5,LgPun,22,130.502,2,132.485,2,134.485,0.319,134.885,1.65,2,You keep $5!,77344,10,15,130.502,4,1
203510,dpk16ahr203510_04176,1,3,Triangle,23,136.501,2,138.484,2,140.484,0.319,140.884,1.65,2,No money at stake!,77344,8,13,136.501,4,1
203510,dpk16ahr203510_04176,1,5,LgPun,24,142.5,2,144.484,4,148.483,0.319,148.883,1.65,2,You keep $5!,77344,10,15,142.5,6,1
203510,dpk16ahr203510_04176,1,5,LgPun,25,150.499,2,152.482,2,154.482,0.319,154.882,1.65,2,You keep $5!,77344,10,15,150.499,4,1
203510,dpk16ahr203510_04176,1,4,SmallPun,26,156.499,2,158.482,1.5,159.981,0.339,160.398,1.65,NA,You lose $0.20!,77344,4,14,156.499,3.5,1
203510,dpk16ahr203510_04176,1,5,LgPun,27,161.998,2,163.981,3,166.98,0.339,167.397,1.65,2,You keep $5!,77344,10,15,161.998,5,1
203510,dpk16ahr203510_04176,1,1,LgReward,28,168.997,2,170.98,2,172.98,0.339,173.396,1.65,2,You earn $5!,77344,6,11,168.997,4,1
203510,dpk16ahr203510_04176,1,3,Triangle,29,174.996,2,176.979,1.5,178.479,0.309,178.862,1.65,2,No money at stake!,77344,8,13,174.996,3.5,1
203510,dpk16ahr203510_04176,1,3,Triangle,30,180.495,2,182.478,2,184.478,0.309,184.861,1.65,2,No money at stake!,77344,8,13,180.495,4,1
203510,dpk16ahr203510_04176,1,2,SmallReward,31,186.494,2,188.477,4,192.477,0.309,192.86,1.65,2,You earn $0.20!,77344,7,12,186.494,6,1
203510,dpk16ahr203510_04176,1,3,Triangle,32,194.493,2,196.476,4,200.476,0.309,200.859,1.65,NA,No money at stake!,77344,3,13,194.493,6,1
203510,dpk16ahr203510_04176,1,2,SmallReward,33,202.492,2,204.475,3.5,207.975,0.309,208.358,1.65,NA,You did not earn $0.20!,77344,2,12,202.492,5.5,1
203510,dpk16ahr203510_04176,1,3,Triangle,34,209.991,2,211.974,1.5,213.474,0.309,213.857,1.65,NA,No money at stake!,77344,3,13,209.991,3.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,35,215.49,2,217.473,1.5,218.973,0.309,219.356,1.65,2,You earn $0.20!,77344,7,12,215.49,3.5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,36,220.989,2,222.972,4,226.972,0.289,227.338,1.65,NA,You lose $0.20!,77344,4,14,220.989,6,1
203510,dpk16ahr203510_04176,1,3,Triangle,37,228.988,2,230.971,1.5,232.471,0.289,232.838,1.65,NA,No money at stake!,77344,3,13,228.988,3.5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,38,234.487,2,236.471,2,238.47,0.289,238.837,1.65,2,You keep $0.20!,77344,9,14,234.487,4,1
203510,dpk16ahr203510_04176,1,1,LgReward,39,240.487,2,242.47,2.5,244.969,0.289,245.336,1.65,NA,You did not earn $5!,77344,1,11,240.487,4.5,1
203510,dpk16ahr203510_04176,1,1,LgReward,40,246.986,2,248.969,1.5,250.469,0.309,250.852,1.65,NA,You did not earn $5!,77344,1,11,246.986,3.5,1
203510,dpk16ahr203510_04176,1,5,LgPun,41,252.485,2,254.468,1.5,255.968,0.309,256.351,1.65,2,You keep $5!,77344,10,15,252.485,3.5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,42,257.984,2,259.967,2,261.967,0.309,262.35,1.65,NA,You lose $0.20!,77344,4,14,257.984,4,1
203510,dpk16ahr203510_04176,1,1,LgReward,43,263.983,2,265.966,1.5,267.466,0.349,267.883,1.65,NA,You did not earn $5!,77344,1,11,263.983,3.5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,44,269.483,2,271.466,1.5,272.965,0.349,273.382,1.65,NA,You lose $0.20!,77344,4,14,269.483,3.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,45,274.982,2,276.965,1.5,278.465,0.349,278.881,1.65,2,You earn $0.20!,77344,7,12,274.982,3.5,1
203510,dpk16ahr203510_04176,1,1,LgReward,46,280.481,2,282.464,4,286.463,0.389,286.93,1.65,2,You earn $5!,77344,6,11,280.481,6,1
203510,dpk16ahr203510_04176,1,3,Triangle,47,288.48,2,290.463,3,293.462,0.389,293.929,1.65,2,No money at stake!,77344,8,13,288.48,5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,48,295.479,2,297.462,3,300.461,0.389,300.928,1.65,2,You keep $0.20!,77344,9,14,295.479,5,1
203510,dpk16ahr203510_04176,1,4,SmallPun,49,302.478,2,304.461,2.5,306.961,0.389,307.427,1.65,2,You keep $0.20!,77344,9,14,302.478,4.5,1
203510,dpk16ahr203510_04176,1,2,SmallReward,50,308.977,2,310.96,2,312.96,0.369,313.41,1.65,NA,You did not earn $0.20!,77344,2,12,308.977,4,1
203510,dpk16ahr203510_04176,2,1,LgReward,1,0.015,2,1.998,1.5,3.497,0.369,3.947,1.65,NA,You did not earn $5!,454930,1,11,0.015,3.5,1
203510,dpk16ahr203510_04176,2,1,LgReward,2,5.514,2,7.497,4,11.496,0.369,11.946,1.65,NA,You did not earn $5!,454930,1,11,5.514,6,1
203510,dpk16ahr203510_04176,2,2,SmallReward,3,13.513,2,15.496,2.5,17.995,0.369,18.445,1.65,2,You earn $0.20!,454930,7,12,13.513,4.5,1
203510,dpk16ahr203510_04176,2,2,SmallReward,4,20.012,2,21.995,4,25.994,0.409,26.478,1.65,2,You earn $0.20!,454930,7,12,20.012,6,1
203510,dpk16ahr203510_04176,2,1,LgReward,5,28.011,2,29.994,2,31.993,0.409,32.477,1.65,2,You earn $5!,454930,6,11,28.011,4,1
203510,dpk16ahr203510_04176,2,3,Triangle,6,34.01,2,35.993,3,38.992,0.409,39.476,1.65,NA,No money at stake!,454930,3,13,34.01,5,1
203510,dpk16ahr203510_04176,2,4,SmallPun,7,41.009,2,42.992,1.5,44.492,0.409,44.975,1.65,NA,You lose $0.20!,454930,4,14,41.009,3.5,1
203510,dpk16ahr203510_04176,2,5,LgPun,8,46.508,2,48.491,2,50.491,0.429,50.991,1.65,2,You keep $5!,454930,10,15,46.508,4,1
203510,dpk16ahr203510_04176,2,1,LgReward,9,52.507,2,54.49,3,57.49,0.429,57.99,1.65,2,You earn $5!,454930,6,11,52.507,5,1
203510,dpk16ahr203510_04176,2,5,LgPun,10,59.506,2,61.489,2,63.489,0.429,63.989,1.65,NA,You lose $5!,454930,5,15,59.506,4,1
203510,dpk16ahr203510_04176,2,3,Triangle,11,65.505,2,67.488,4,71.488,0.409,71.971,1.65,NA,No money at stake!,454930,3,13,65.505,6,1
203510,dpk16ahr203510_04176,2,4,SmallPun,12,73.504,2,75.487,3.5,78.987,0.409,79.47,1.65,2,You keep $0.20!,454930,9,14,73.504,5.5,1
203510,dpk16ahr203510_04176,2,4,SmallPun,13,81.003,2,82.986,1.5,84.486,0.409,84.969,1.65,2,You keep $0.20!,454930,9,14,81.003,3.5,1
203510,dpk16ahr203510_04176,2,5,LgPun,14,86.502,2,88.485,1.5,89.985,0.409,90.468,1.65,NA,You lose $5!,454930,5,15,86.502,3.5,1
203510,dpk16ahr203510_04176,2,2,SmallReward,15,92.002,2,93.985,2,95.984,0.389,96.451,1.65,2,You earn $0.20!,454930,7,12,92.002,4,1
203510,dpk16ahr203510_04176,2,4,SmallPun,16,98.001,2,99.984,2,101.984,0.389,102.45,1.65,2,You keep $0.20!,454930,9,14,98.001,4,1
